,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,8,,,,,,,,15,,,,5,,,5,,,32
,Mali,,,,,,,,,,,,3,10,4,,,1,10,,2,,15,,,,9,71,,,,,91,4,15,13,0,,,1,,1,,,,0,,,9,4,,7,,1,,,13,,8,3,10,,,9,6,,,320
,Malta,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,8,,1,,,,,,,,,,,,13,,,0,1,6,0,,0,0,,,,18,,,,,,8,8,,12,,74
,Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,6,,,,,,,,,,,,,,,,,,,,,,,,,8
,Mauritania,,,,,,,,,,,2,1,1,6,1,1,,,,,11,13,,1,5,5,10,24,17,24,,19,16,,0,3,,,,8,16,18,,,16,3,3,8,4,,31,,26,7,,,,,,,9,5,11,10,5,,337
,Mauritius,,,,,,,,,,,,,,,,,,,0,,,0,,,2,,,,,3,,,,,,1,,,,,6,,,8,,,29,1,,,,,,,6,,,,,,,,,,45,,101
,Mexico,,7,,6,,,,,10,2,6,44,107,60,27,11,21,14,0,,82,48,15,160,63,104,72,39,68,61,75,115,336,116,,8,143,154,103,63,34,40,20,160,128,50,87,485,23,141,227,152,97,31,320,33,75,,22,59,112,229,261,69,97,500,5592
,Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,,,,,,,6,,,,,,,,,,,,,,,,,,,23
,MNLF (Philippines)*,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,3,9,,,,,,,,,,,,,,,,,,,,,19
,Mongolia,,,20,,3,10,9,12,12,,10,83,112,103,124,137,116,63,15,14,15,13,8,58,76,190,26,24,42,29,60,72,152,114,110,98,27,36,27,,,,,,,,,,,,,,,,,,,,14,,27,3,51,,,13,2124
,Morocco,,,,,,,28,12,10,13,24,37,88,14,18,81,151,165,105,38,77,1,,21,198,206,216,408,419,723,453,770,509,379,59,38,31,32,109,125,135,62,17,100,117,30,94,225,,60,125,11,156,12,14,101,47,27,46,39,306,1398,826,82,572,42,10201
,Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,29,33,147,491,111,53,60,64,59,94,73,6,,,,,,,,,,,,,,0,,,1,,,,,,,,0,0,9,12,,1241
,MPLA (Portugal)*,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,MTA (Myanmar)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0
,Mujahedin (Afghanistan)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,7,31,59,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,136
,Myanmar,4,0,0,16,39,47,30,53,60,21,13,16,14,51,18,19,3,13,6,22,4,23,4,,,53,10,9,25,19,41,,39,,,,8,,,34,266,232,65,323,97,223,118,231,156,141,16,149,157,83,194,160,175,138,93,52,63,664,478,237,300,320,5843
,Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,5,5,,,21,11,,16,,72,6,66,15,,1,57,9,2,,292
,NATO**,,,,,,,,26,26,26,26,22,5,,,,,7,14,14,14,,,,,,,,,,,,1250,1250,1250,802,,,18,36,,,,,,,,,,18,,18,,,,,116,,,420,,,22,,,,5377
,Nepal,,,,,,,,,,,,,,,,2,0,,,,8,8,3,1,2,15,6,,,,,1,,,3,3,,,,1,,,1,,,1,,,,,,11,9,9,34,6,,,1,,,3,,,5,14,144
,Netherlands,154,440,391,975,794,746,1171,695,467,146,294,306,368,711,910,745,189,731,266,549,690,689,656,21,40,96,266,579,706,782,626,762,1248,1361,1203,901,815,632,383,709,279,314,239,135,203,71,205,126,271,284,125,178,244,125,127,102,320,240,157,288,193,149,376,332,10,86,29389
,New Zealand,41,63,158,13,,36,148,90,58,,119,111,8,5,,10,407,4,56,,154,133,20,19,7,48,7,34,,,,31,62,100,37,9,29,5,59,26,23,42,55,36,16,7,7,309,15,304,,45,17,107,49,10,5,81,2,48,58,23,25,26,79,56,3550
,Nicaragua,,,,3,13,27,1,4,6,,2,8,6,8,0,0,2,,,,,5,5,12,,,7,19,13,,,41,67,47,184,87,98,226,63,34,102,1,,,,,,,,,,,,,,,,14,,14,,,,,,,1118
,Niger,,,,,,,,,,,1,1,,,1,1,,,,2,1,12,,,,,,,1,57,7,,6,13,3,,3,,,,,7,,,,,,3,,,,,,14,,,,,8,1,0,,,13,3,9,166
,Nigeria,,,,,,,,,,5,,1,8,9,2,118,99,45,46,39,14,12,113,7,24,439,104,68,136,87,503,293,626,50,359,576,216,115,62,15,18,3,59,41,95,2,15,1,,,36,7,6,62,6,,15,52,19,65,186,65,4,35,224,188,5395
,NLA (Macedonia)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0
,Northern Alliance (Afghanistan)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,207,,,,,,,,,,,,,,,228
,Northern Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
,North Korea,849,364,196,659,227,369,444,393,882,641,487,88,200,215,186,135,855,854,1299,605,623,1560,562,640,922,636,502,312,369,232,416,263,549,512,283,1040,1097,849,854,595,295,198,137,93,35,143,78,9,9,179,18,28,9,8,8,5,15,5,5,4,1,,,,,,24043
,North Yemen,0,,4,,,1,,60,25,8,,23,,1,,,,39,43,14,,,,,9,9,0,13,14,704,667,149,45,9,98,101,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117
,Norway,171,69,426,419,19,168,282,142,144,104,143,100,86,227,240,346,746,676,280,518,145,86,68,74,55,49,35,22,14,39,251,434,457,441,337,122,141,198,308,678,380,322,254,181,94,79,188,159,152,155,229,99,90,14,6,14,542,567,624,588,159,614,149,62,23,143,15142
,NTC (Libya)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0
,Oman,,,,,,,,,,1,1,,,1,1,1,2,7,5,36,26,60,11,71,67,181,150,250,82,43,12,72,182,356,120,86,49,35,14,115,50,,,55,145,280,292,163,22,,118,33,40,36,41,173,301,16,75,93,30,21,120,490,736,148,5512
,PAIGC (Portugal)*,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Pakistan,194,169,145,95,145,195,290,388,353,323,42,69,88,198,85,214,594,153,418,540,405,565,675,162,214,246,291,256,649,710,854,485,536,776,855,751,279,617,413,962,635,495,379,1000,886,366,506,695,704,878,175,408,541,628,455,421,338,670,1047,1214,2176,1063,1028,1144,752,735,34740
,Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,8
,Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,9,,,,,,,,,,,2,,14,6,,,,,,35
,Panama,,,,,,,,,,,,,,,0,,,,0,3,5,18,2,16,,27,6,4,5,,3,4,13,8,0,7,,,23,2,,,2,,,,0,12,,,,,1,,,,,,,7,,,15,30,,,210
,Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,32,,3,2,,,2,5,,3,,11,12,6,6,4,10,10,,1,,0,7,,,,,,,,,,,,,,,,,3,,116
,Paraguay,5,,1,1,,0,,,,,10,,11,0,8,1,1,5,9,,0,1,12,0,,20,3,,10,1,18,5,3,1,3,34,4,,14,,6,3,1,,,,2,,,,,6,,,4,1,,,,,3,8,7,0,,,223
,Pathet Lao (Laos)*,,,,,,,,,,,11,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
,Peru,2,24,76,,101,26,171,117,30,175,187,96,14,18,18,58,60,28,197,89,35,156,159,465,680,658,378,939,667,641,710,870,278,322,364,333,248,603,241,16,96,96,126,42,175,46,124,312,52,97,24,5,16,22,47,368,193,172,,43,46,63,10,49,153,169,12792
,Philippines,,2,1,32,2,36,42,45,30,64,51,45,11,4,2,97,87,41,18,26,9,90,52,116,51,148,262,187,162,92,74,44,17,117,39,23,,26,12,19,33,34,43,61,71,27,40,70,64,,,10,5,10,34,12,23,16,10,1,3,63,16,75,12,158,3066
,PIJ (Israel/Palestine)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0
,PKK (Turkey)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,0
,PLO (Israel)*,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,4,12,14,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
,Poland,85,458,782,1009,1987,1098,687,1089,1058,994,853,849,688,1001,1565,1155,981,746,866,948,948,940,866,1062,1079,971,790,930,1116,1131,1093,811,724,528,462,918,1380,1017,893,498,270,162,52,8,32,203,107,1,3,25,148,36,255,349,225,112,463,990,594,169,158,92,207,155,252,131,42256
,Portugal,18,18,116,284,273,166,74,163,101,48,31,151,29,41,45,63,236,288,378,339,371,177,17,17,117,326,64,94,128,5,36,50,190,4,109,155,5,9,90,136,73,1018,19,361,441,20,7,0,16,3,2,19,,29,70,157,220,60,144,369,892,168,40,13,4,11,9116
,PRC (Israel/Palestine)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
,Provisional IRA (UK)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Qatar,,,,,,,,,,,,,,,,,,,2,3,6,16,,,,38,26,55,16,14,55,46,127,465,329,7,2,57,91,10,5,17,65,11,10,11,201,242,300,72,14,11,11,11,,,,27,,286,30,198,319,73,55,655,3987
,Regional Security System**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,14
,Romania,6,81,435,899,624,362,449,193,117,108,188,41,195,227,418,518,401,442,603,411,573,487,513,551,695,658,295,349,298,645,528,478,448,285,241,332,450,215,193,276,606,63,184,14,29,2,39,61,170,142,21,19,16,17,285,437,61,98,78,56,105,80,21,20,0,22,17870
,RPF (Rwanda)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,RUF (Sierra Leone)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0
,Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,4,100,,8,22,11,98,153,206,88,730
,Rwanda,,,,,,,,,,,,,5,0,0,0,,,,,2,,,4,1,3,,1,,,,,,3,3,3,2,,2,,1,2,5,,,,1,2,9,20,14,,,,,,2,15,8,11,,,5,11,14,7,153
,Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Saint Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Saudi Arabia,0,,7,1,2,16,10,56,37,8,17,12,22,,5,48,235,210,456,383,54,10,101,182,368,467,591,927,1001,759,1094,1808,2212,1816,832,1327,2847,2009,788,1382,2079,1047,1122,2374,983,984,1729,2792,2900,1580,85,61,567,167,1170,167,205,214,363,796,1070,1237,1080,1672,2782,3161,54483
,Senegal,,,,,,,,,,,0,8,,0,4,0,1,,1,19,,12,,1,17,,14,41,20,29,,,7,38,3,,14,18,,,,,,,1,6,,,,,,,,,,15,9,18,6,4,4,20,,6,7,11,352
,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,8,1,13,6,1,1,27,,,,,,,,,16,,0,,,,79
,Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,19,6,1,2,15,,,10,,1,,0,,,,,,,,,,,,,,,15,,,,,,8,,7,16,,100
,Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,28,,,1,,2,,42,,,1,3,,,18,,,,,1,,6,14,,16,,12,,,,,,,9,,,,,2,0,1,,,156
,Singapore,,,,,,,6,,,,,,,,,1,8,,6,139,92,165,177,99,290,247,247,168,50,327,402,164,176,243,79,120,75,275,546,235,531,375,112,170,182,306,171,624,815,318,798,254,234,83,376,538,69,355,1113,1481,1020,935,828,780,683,98,17584
,SLA (Lebanon)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,10,17,1,,,,,,,,5,,,,,,,,,,,,,,,,,,,,44
,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,29,208,29,,,,0,,27,,,4,,0,,9,9,,2,6,,,467
,Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,26,11,22,20,8,4,18,2,41,2,17,17,3,3,2,,6,40,28,,,,,282
,SNA (Somalia)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2
,Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,12
,Somalia,,,,,,,,,,,10,2,0,11,,30,51,71,5,,,0,21,198,323,90,180,44,57,48,120,97,61,23,12,42,15,,,,16,,,,,,,,,1,,,,,,,,,,,,,,3,,0,1533
,South Africa,37,73,183,53,49,106,265,173,169,68,13,,215,476,266,353,468,260,179,173,464,252,227,316,171,223,415,507,390,130,200,122,49,225,127,29,211,16,7,13,13,27,363,244,239,38,38,11,,21,6,18,,,,262,708,881,486,128,180,212,132,2,50,,11729
,Southern rebels (Yemen)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,80
,South Korea,162,256,266,263,158,346,412,236,212,284,255,254,131,203,270,623,569,125,345,292,76,240,373,252,431,634,541,1187,366,1334,911,884,673,485,513,746,852,763,1212,1838,1211,910,790,1010,1018,1957,1976,1226,1428,1645,1396,773,528,752,1059,804,1650,1755,1683,796,1250,1553,1066,182,715,245,49349
,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,44,1,,61,3,5,18,22,190
,South Vietnam,,,,0,45,62,117,12,16,20,44,111,165,131,80,143,182,253,270,553,640,955,2523,604,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7265
,South Yemen,,,,,,,,,,,,,,,,,,34,7,58,17,49,112,82,68,12,,8,55,1123,1101,390,41,99,71,52,215,89,12,45,,,,,,,,,,,,,,,,,,,,,,,,,,,3739
,Soviet Union,33,,,8,48,948,1540,1500,1500,900,677,175,174,237,463,485,607,576,543,578,493,525,795,583,957,771,800,876,803,842,767,804,676,725,914,1004,1391,1546,1623,1214,696,132,,,,,,,,,,,,,,,,,,,,,,,,,29927
,Spain,1,,,78,89,218,269,288,136,295,231,112,55,14,60,401,277,279,128,187,237,601,751,886,580,1165,831,280,492,658,692,631,517,609,88,338,1111,1109,1958,859,709,112,212,303,855,359,429,228,99,386,334,168,289,253,315,363,315,337,346,235,290,181,238,176,127,153,25322
,SPLA (Sudan)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Sri Lanka,0,,0,17,,8,1,2,19,31,4,,,,0,,,,,2,,33,47,,,,0,17,7,,18,,,,52,42,28,111,19,6,19,167,22,35,74,64,210,50,85,85,297,161,45,35,49,58,97,89,71,,5,21,,,5,,2210
,Sudan,,,,,,,,2,4,4,9,15,19,8,36,5,5,2,16,193,611,87,69,23,3,,,26,204,12,12,204,131,25,105,65,9,122,74,16,3,81,6,,,3,27,63,,36,,106,49,204,293,132,65,33,128,89,182,173,119,196,61,27,4194
,Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,10,,,,0,2,,7,,5,2,,,,,,,,,,,,23,2,,,,,,,,,,,,,7,,3,66
,Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,9
,Sweden,225,299,317,390,454,559,574,230,246,199,120,57,130,307,410,286,280,326,226,138,108,86,161,231,256,292,214,100,197,247,246,452,171,179,106,85,154,159,125,103,90,49,60,39,297,95,95,195,294,224,204,165,75,64,47,78,122,41,44,54,51,191,206,52,43,43,12360
,Switzerland,154,151,312,159,132,220,303,213,222,289,219,37,4,50,261,226,362,165,188,157,135,149,186,116,64,138,143,5,204,212,259,283,171,431,392,332,108,153,185,321,440,476,388,104,119,93,187,379,436,507,23,68,63,117,203,168,83,108,18,39,47,31,9,4,0,2,11924
,Syria,80,2,20,18,61,75,106,374,125,39,37,11,16,71,47,74,504,885,801,850,877,731,1497,3179,3405,1375,462,900,824,2059,1956,1348,1952,2278,1839,1602,1023,1357,1260,628,739,321,243,173,19,35,35,35,55,58,64,28,45,69,25,35,100,20,276,193,298,368,371,361,15,,38729
,Syria rebels*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,2
,Taiwan (ROC),,98,304,383,336,624,256,444,721,984,428,108,137,320,345,460,321,473,293,581,582,289,241,329,421,332,465,844,774,530,500,774,794,714,424,637,1005,642,648,281,392,661,473,1148,848,1313,1465,4787,3937,1719,585,345,298,117,319,691,503,12,11,60,97,198,425,553,1084,681,41561
,Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,13,7,,32,,,,3,,,82
,Tanzania,,,,,,,,,,,,,,,4,4,21,1,,,11,60,47,118,189,48,,44,63,260,53,121,9,,,,1,,,5,,,18,,5,,4,,,,3,,,51,,10,12,1,,25,,78,115,92,26,20,1518
,Thailand,66,91,63,44,60,34,10,90,15,10,28,57,111,110,97,89,112,151,67,134,213,239,201,340,97,77,148,104,309,176,306,305,83,325,387,188,165,561,643,269,229,572,501,184,612,528,718,941,58,167,85,117,152,131,114,70,47,8,13,64,49,270,289,392,93,185,13160
,Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,18
,Togo,,,,,,,,,,,1,,,,0,0,,,1,1,2,1,,2,,14,50,1,9,5,28,19,3,2,,,17,0,1,,,9,8,,3,3,,9,,,,,,,,,,,,,1,,4,,16,,208
,Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6,6,6,,,,,0,,,,,,,,,,,,,,,,,,,5,24
,Trinidad and Tobago,,,,,,,,,,,,,,,,11,0,,,,,,11,2,,,,,,,22,6,,,,,,0,,,,,,,,,,,,,11,0,2,,,,,6,,,24,12,12,,,46,164
,Tunisia,,,,,,,,11,,13,44,6,,7,4,40,,5,17,24,44,0,4,26,14,15,10,93,14,122,103,56,59,103,114,324,,56,17,47,4,20,32,,35,56,68,39,18,11,,,83,1,,168,2,,3,,7,7,,38,43,6,2030
,Turkey,104,124,321,514,473,335,198,605,691,812,592,312,300,616,866,443,330,588,420,639,391,937,1096,789,773,1074,431,330,966,912,483,727,478,466,560,690,477,1419,1604,1007,1251,1218,1838,2297,1858,1592,1516,1530,2648,1737,1190,510,905,330,257,1113,531,692,710,780,484,770,1503,650,1556,448,54805
,Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,21,,,,7,36,14,236,115,69,102,122,739
,Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,6
,UAE,,,,,,,,,,,,,,,,,,,13,13,69,24,26,93,106,144,270,294,207,18,203,430,159,164,312,128,137,201,46,652,559,235,201,579,566,421,480,688,758,437,247,186,222,685,1210,2170,2021,919,752,561,605,1210,1088,2235,731,1289,24759
,Uganda,,,,,,,,,,,,,,,3,2,15,4,24,12,7,3,17,17,46,125,35,5,,,,,14,,,10,,31,1,20,,,,,,32,,,55,39,6,,34,,36,10,5,,5,23,37,471,219,20,,3,1384
,UIC (Somalia)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0
,Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,11
,Ukraine Rebels*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,24
,UNITA (Angola)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,27
,United Kingdom,105,246,532,1591,512,315,126,90,545,548,29,34,38,139,118,152,208,1418,2288,2570,60,171,227,233,292,309,232,230,182,245,561,811,790,301,635,331,258,186,261,205,117,935,1137,814,414,492,568,496,741,125,871,1277,719,761,212,27,308,764,508,383,511,368,586,492,214,382,32342
,United Nations**,,,,,,,,,,,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,12,55,11,,,1,6,31,,,,2,1,2,1,0,,,,,5,23,4,171
,United States,352,702,882,1322,2467,1892,2069,1369,699,643,219,238,264,323,326,190,109,84,70,70,46,539,681,666,594,345,449,337,321,203,326,451,198,413,361,655,431,1993,1794,1785,357,523,551,988,982,788,580,588,264,222,330,487,499,592,560,520,641,819,951,968,1111,995,1180,802,566,565,44306
,United Wa State (Myanmar)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1
,Unknown country,,,,,,,,,,10,10,18,38,67,76,76,58,58,58,58,18,10,10,5,5,,,,,,30,85,85,86,86,86,86,86,86,41,,11,11,18,4,8,3,,4,,,2,,0,,,,,12,,8,6,,30,31,51,1526
,Unknown rebel group*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,0
,Uruguay,68,3,47,3,0,2,30,17,3,0,17,1,100,0,2,8,6,,10,8,11,16,24,6,5,3,53,2,8,9,21,100,15,17,,8,,,16,41,41,70,19,18,10,9,4,19,19,7,4,,11,,,20,8,3,78,29,20,,,6,9,8,1095
,Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,,,,,,,,,,,,,62,79
,Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Venezuela,61,,20,210,195,30,414,285,120,7,50,,27,37,2,,40,236,20,7,11,129,169,399,254,225,176,221,59,15,375,921,689,242,241,517,116,46,101,118,170,316,65,39,1,5,35,37,8,85,108,103,50,15,9,21,380,774,737,358,208,594,680,1165,173,162,13080
,Viet Cong (South Vietnam)*,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
,Viet Minh (France)*,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Viet Nam,,,,,10,32,22,72,43,19,64,101,47,107,269,564,1016,1039,1114,894,1267,1330,1276,801,369,310,42,42,577,1607,1025,1085,529,913,554,28,78,50,65,128,116,,,,,281,212,110,220,163,7,85,66,28,304,297,41,8,204,78,184,1039,766,362,1078,870,24001
,Western Sahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,25,,7,,,,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,37
,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,113,,,4,171,,,1,51,158,85,593,62,254,317,38,66,40,5,258,45,38,23,6,12,2417
,Yugoslavia,,182,490,525,534,334,322,366,112,180,259,175,397,624,463,549,544,693,681,586,554,486,328,163,156,565,526,591,397,760,492,440,631,576,284,354,343,328,712,331,280,124,2,,,,,,,,,,,,,,,,,,,,,,,,17441
,Zambia,,,,,,,,,,,,,,,7,16,17,,,7,4,166,29,19,9,48,109,34,42,4,136,216,48,13,18,,,,,,,,,,,,8,,,,33,,2,,,0,30,5,2,,,1,66,,,24,1110
,ZAPU (Zimbabwe)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Zimbabwe,1,11,2,8,36,27,8,,61,,15,,16,20,,,,16,,,,2,11,0,2,26,16,4,13,,,15,80,34,26,28,212,29,2,,2,42,60,0,,,,,1,25,3,10,,16,,25,25,,,,,,,,,,928
